ID,Position,Department,quantity,Salary,year,month,date_mov,base,increase_index,budget_value
10046,Production Technician I,Production       ,1,51044.0,2024,February,,HC,1.02,4338.74
10046,Production Technician I,Production       ,1,51044.0,2024,January,,HC,1.02,4338.74
10046,Production Technician I,Production       ,1,51044.0,2023,December,,HC,1.02,4338.74
10046,Production Technician I,Production       ,1,51044.0,2023,November,,HC,1.02,4338.74
10046,Production Technician I,Production       ,1,51044.0,2023,October,,HC,1.0,4253.66667
10046,Production Technician I,Production       ,1,51044.0,2023,September,,HC,1.0,4253.66667
10226,Production Technician I,Production       ,1,64919.0,2024,December,,HC,1.22569524,6630.90911
10226,Production Technician I,Production       ,1,64919.0,2024,November,,HC,1.22569524,6630.90911
10226,Production Technician I,Production       ,1,64919.0,2024,October,,HC,1.22569524,6630.90911
10226,Production Technician I,Production       ,1,64919.0,2024,September,,HC,1.1673288,6315.15153
10226,Production Technician I,Production       ,1,64919.0,2024,August,,HC,1.1673288,6315.15153
10226,Production Technician I,Production       ,1,64919.0,2024,July,,HC,1.1673288,6315.15153
10226,Production Technician I,Production       ,1,64919.0,2024,June,,HC,1.1673288,6315.15153
10226,Production Technician I,Production       ,1,64919.0,2024,May,,HC,1.1673288,6315.15153
10226,Production Technician I,Production       ,1,64919.0,2024,April,,HC,1.14444,6191.32503
10226,Production Technician I,Production       ,1,64919.0,2024,March,,HC,1.0404,5628.4773
10226,Production Technician I,Production       ,1,64919.0,2024,February,,HC,1.02,5518.115
10226,Production Technician I,Production       ,1,64919.0,2024,January,,HC,1.02,5518.115
10226,Production Technician I,Production       ,1,64919.0,2023,December,,HC,1.02,5518.115
10226,Production Technician I,Production       ,1,64919.0,2023,November,,HC,1.02,5518.115
10226,Production Technician I,Production       ,1,64919.0,2023,October,,HC,1.0,5409.91667
10226,Production Technician I,Production       ,1,64919.0,2023,September,,HC,1.0,5409.91667
10003,Production Technician I,Production       ,1,62910.0,2024,December,,HC,1.22569524,6425.7073
10003,Production Technician I,Production       ,1,62910.0,2024,November,,HC,1.22569524,6425.7073
10003,Production Technician I,Production       ,1,62910.0,2024,October,,HC,1.22569524,6425.7073
10003,Production Technician I,Production       ,1,62910.0,2024,September,,HC,1.1673288,6119.72123
10003,Production Technician I,Production       ,1,62910.0,2024,August,,HC,1.1673288,6119.72123
10003,Production Technician I,Production       ,1,62910.0,2024,July,,HC,1.1673288,6119.72123
10003,Production Technician I,Production       ,1,62910.0,2024,June,,HC,1.1673288,6119.72123
10003,Production Technician I,Production       ,1,62910.0,2024,May,,HC,1.1673288,6119.72123
10003,Production Technician I,Production       ,1,62910.0,2024,April,,HC,1.14444,5999.7267
10003,Production Technician I,Production       ,1,62910.0,2024,March,,HC,1.0404,5454.297
10003,Production Technician I,Production       ,1,62910.0,2024,February,,HC,1.02,5347.35
10003,Production Technician I,Production       ,1,62910.0,2024,January,,HC,1.02,5347.35
10003,Production Technician I,Production       ,1,62910.0,2023,December,,HC,1.02,5347.35
10003,Production Technician I,Production       ,1,62910.0,2023,November,,HC,1.02,5347.35
10003,Production Technician I,Production       ,1,62910.0,2023,October,,HC,1.0,5242.5
10003,Production Technician I,Production       ,1,62910.0,2023,September,,HC,1.0,5242.5
10294,Production Technician II,Production       ,1,66441.0,2024,December,,HC,1.22569524,6786.36812
10294,Production Technician II,Production       ,1,66441.0,2024,November,,HC,1.22569524,6786.36812
10294,Production Technician II,Production       ,1,66441.0,2024,October,,HC,1.22569524,6786.36812
10294,Production Technician II,Production       ,1,66441.0,2024,September,,HC,1.1673288,6463.20773
10294,Production Technician II,Production       ,1,66441.0,2024,August,,HC,1.1673288,6463.20773
10294,Production Technician II,Production       ,1,66441.0,2024,July,,HC,1.1673288,6463.20773
10294,Production Technician II,Production       ,1,66441.0,2024,June,,HC,1.1673288,6463.20773
10294,Production Technician II,Production       ,1,66441.0,2024,May,,HC,1.1673288,6463.20773
10294,Production Technician II,Production       ,1,66441.0,2024,April,,HC,1.14444,6336.47817
10294,Production Technician II,Production       ,1,66441.0,2024,March,,HC,1.0404,5760.4347
10294,Production Technician II,Production       ,1,66441.0,2024,February,,HC,1.02,5647.485
10294,Production Technician II,Production       ,1,66441.0,2024,January,,HC,1.02,5647.485
10294,Production Technician II,Production       ,1,66441.0,2023,December,,HC,1.02,5647.485
10294,Production Technician II,Production       ,1,66441.0,2023,November,,HC,1.02,5647.485
10294,Production Technician II,Production       ,1,66441.0,2023,October,,HC,1.0,5536.75
10294,Production Technician II,Production       ,1,66441.0,2023,September,,HC,1.0,5536.75
10267,Production Technician II,Production       ,1,57815.0,2024,December,,HC,1.22569524,5905.29753
10267,Production Technician II,Production       ,1,57815.0,2024,November,,HC,1.22569524,5905.29753
10267,Production Technician II,Production       ,1,57815.0,2024,October,,HC,1.22569524,5905.29753
10267,Production Technician II,Production       ,1,57815.0,2024,September,,HC,1.1673288,5624.09288
10267,Production Technician II,Production       ,1,57815.0,2024,August,,HC,1.1673288,5624.09288
10267,Production Technician II,Production       ,1,57815.0,2024,July,,HC,1.1673288,5624.09288
10267,Production Technician II,Production       ,1,57815.0,2024,June,,HC,1.1673288,5624.09288
10267,Production Technician II,Production       ,1,57815.0,2024,May,,HC,1.1673288,5624.09288
10267,Production Technician II,Production       ,1,57815.0,2024,April,,HC,1.14444,5513.81655
10267,Production Technician II,Production       ,1,57815.0,2024,March,,HC,1.0404,5012.5605
10267,Production Technician II,Production       ,1,57815.0,2024,February,,HC,1.02,4914.275
10267,Production Technician II,Production       ,1,57815.0,2024,January,,HC,1.02,4914.275
10267,Production Technician II,Production       ,1,57815.0,2023,December,,HC,1.02,4914.275
10267,Production Technician II,Production       ,1,57815.0,2023,November,,HC,1.02,4914.275
10267,Production Technician II,Production       ,1,57815.0,2023,October,,HC,1.0,4817.91667
10267,Production Technician II,Production       ,1,57815.0,2023,September,,HC,1.0,4817.91667
10199,Enterprise Architect,IT/IS,1,103613.0,2024,December,,HC,1.22569524,10583.16341
10199,Enterprise Architect,IT/IS,1,103613.0,2024,November,,HC,1.22569524,10583.16341
10199,Enterprise Architect,IT/IS,1,103613.0,2024,October,,HC,1.22569524,10583.16341
10199,Enterprise Architect,IT/IS,1,103613.0,2024,September,,HC,1.1673288,10079.20325
10199,Enterprise Architect,IT/IS,1,103613.0,2024,August,,HC,1.1673288,10079.20325
10199,Enterprise Architect,IT/IS,1,103613.0,2024,July,,HC,1.1673288,10079.20325
10199,Enterprise Architect,IT/IS,1,103613.0,2024,June,,HC,1.1673288,10079.20325
10199,Enterprise Architect,IT/IS,1,103613.0,2024,May,,HC,1.1673288,10079.20325
10199,Enterprise Architect,IT/IS,1,103613.0,2024,April,,HC,1.14444,9881.57181
10199,Enterprise Architect,IT/IS,1,103613.0,2024,March,,HC,1.0404,8983.2471
10199,Enterprise Architect,IT/IS,1,103613.0,2024,February,,HC,1.02,8807.105
10199,Enterprise Architect,IT/IS,1,103613.0,2024,January,,HC,1.02,8807.105
10199,Enterprise Architect,IT/IS,1,103613.0,2023,December,,HC,1.02,8807.105
10199,Enterprise Architect,IT/IS,1,103613.0,2023,November,,HC,1.02,8807.105
10199,Enterprise Architect,IT/IS,1,103613.0,2023,October,,HC,1.0,8634.41667
10199,Enterprise Architect,IT/IS,1,103613.0,2023,September,,HC,1.0,8634.41667
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,December,,HC,1.22569524,10864.46047
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,November,,HC,1.22569524,10864.46047
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,October,,HC,1.22569524,10864.46047
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,September,,HC,1.1673288,10347.10521
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,August,,HC,1.1673288,10347.10521
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,July,,HC,1.1673288,10347.10521
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,June,,HC,1.1673288,10347.10521
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,May,,HC,1.1673288,10347.10521
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,April,,HC,1.14444,10144.22079
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,March,,HC,1.0404,9222.0189
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,February,,HC,1.02,9041.195
10081,Sr. Accountant,Admin Offices,1,106367.0,2024,January,,HC,1.02,9041.195
10081,Sr. Accountant,Admin Offices,1,106367.0,2023,December,,HC,1.02,9041.195
10081,Sr. Accountant,Admin Offices,1,106367.0,2023,November,,HC,1.02,9041.195
10081,Sr. Accountant,Admin Offices,1,106367.0,2023,October,,HC,1.0,8863.91667
10081,Sr. Accountant,Admin Offices,1,106367.0,2023,September,,HC,1.0,8863.91667
10175,Production Manager,Production       ,1,74312.0,2024,December,,HC,1.22569524,7590.32206
10175,Production Manager,Production       ,1,74312.0,2024,November,,HC,1.22569524,7590.32206
10175,Production Manager,Production       ,1,74312.0,2024,October,,HC,1.22569524,7590.32206
10175,Production Manager,Production       ,1,74312.0,2024,September,,HC,1.1673288,7228.87815
10175,Production Manager,Production       ,1,74312.0,2024,August,,HC,1.1673288,7228.87815
10175,Production Manager,Production       ,1,74312.0,2024,July,,HC,1.1673288,7228.87815
10175,Production Manager,Production       ,1,74312.0,2024,June,,HC,1.1673288,7228.87815
10175,Production Manager,Production       ,1,74312.0,2024,May,,HC,1.1673288,7228.87815
10175,Production Manager,Production       ,1,74312.0,2024,April,,HC,1.14444,7087.13544
10175,Production Manager,Production       ,1,74312.0,2024,March,,HC,1.0404,6442.8504
10175,Production Manager,Production       ,1,74312.0,2024,February,,HC,1.02,6316.52
10175,Production Manager,Production       ,1,74312.0,2024,January,,HC,1.02,6316.52
10175,Production Manager,Production       ,1,74312.0,2023,December,,HC,1.02,6316.52
10175,Production Manager,Production       ,1,74312.0,2023,November,,HC,1.02,6316.52
10175,Production Manager,Production       ,1,74312.0,2023,October,,HC,1.0,6192.66667
10175,Production Manager,Production       ,1,74312.0,2023,September,,HC,1.0,6192.66667
10177,Production Technician I,Production       ,1,53492.0,2024,December,,HC,1.22569524,5463.74081
10177,Production Technician I,Production       ,1,53492.0,2024,November,,HC,1.22569524,5463.74081
10177,Production Technician I,Production       ,1,53492.0,2024,October,,HC,1.22569524,5463.74081
10177,Production Technician I,Production       ,1,53492.0,2024,September,,HC,1.1673288,5203.56268
10177,Production Technician I,Production       ,1,53492.0,2024,August,,HC,1.1673288,5203.56268
10177,Production Technician I,Production       ,1,53492.0,2024,July,,HC,1.1673288,5203.56268
10177,Production Technician I,Production       ,1,53492.0,2024,June,,HC,1.1673288,5203.56268
10177,Production Technician I,Production       ,1,53492.0,2024,May,,HC,1.1673288,5203.56268
10177,Production Technician I,Production       ,1,53492.0,2024,April,,HC,1.14444,5101.53204
10177,Production Technician I,Production       ,1,53492.0,2024,March,,HC,1.0404,4637.7564
10177,Production Technician I,Production       ,1,53492.0,2024,February,,HC,1.02,4546.82
10177,Production Technician I,Production       ,1,53492.0,2024,January,,HC,1.02,4546.82
10177,Production Technician I,Production       ,1,53492.0,2023,December,,HC,1.02,4546.82
10177,Production Technician I,Production       ,1,53492.0,2023,November,,HC,1.02,4546.82
10177,Production Technician I,Production       ,1,53492.0,2023,October,,HC,1.0,4457.66667
10177,Production Technician I,Production       ,1,53492.0,2023,September,,HC,1.0,4457.66667
10238,Accountant I,Admin Offices,1,63000.0,2024,December,,HC,1.22569524,6434.90001
10238,Accountant I,Admin Offices,1,63000.0,2024,November,,HC,1.22569524,6434.90001
10238,Accountant I,Admin Offices,1,63000.0,2024,October,,HC,1.22569524,6434.90001
10238,Accountant I,Admin Offices,1,63000.0,2024,September,,HC,1.1673288,6128.4762
10238,Accountant I,Admin Offices,1,63000.0,2024,August,,HC,1.1673288,6128.4762
10238,Accountant I,Admin Offices,1,63000.0,2024,July,,HC,1.1673288,6128.4762
10238,Accountant I,Admin Offices,1,63000.0,2024,June,,HC,1.1673288,6128.4762
10238,Accountant I,Admin Offices,1,63000.0,2024,May,,HC,1.1673288,6128.4762
10238,Accountant I,Admin Offices,1,63000.0,2024,April,,HC,1.14444,6008.31
10238,Accountant I,Admin Offices,1,63000.0,2024,March,,HC,1.0404,5462.1
10238,Accountant I,Admin Offices,1,63000.0,2024,February,,HC,1.02,5355.0
10238,Accountant I,Admin Offices,1,63000.0,2024,January,,HC,1.02,5355.0
10238,Accountant I,Admin Offices,1,63000.0,2023,December,,HC,1.02,5355.0
10238,Accountant I,Admin Offices,1,63000.0,2023,November,,HC,1.02,5355.0
10238,Accountant I,Admin Offices,1,63000.0,2023,October,,HC,1.0,5250.0
10238,Accountant I,Admin Offices,1,63000.0,2023,September,,HC,1.0,5250.0
10184,Production Technician II,Production       ,1,65288.0,2024,December,,HC,1.22569524,6668.59924
10184,Production Technician II,Production       ,1,65288.0,2024,November,,HC,1.22569524,6668.59924
10184,Production Technician II,Production       ,1,65288.0,2024,October,,HC,1.22569524,6668.59924
10184,Production Technician II,Production       ,1,65288.0,2024,September,,HC,1.1673288,6351.04689
10184,Production Technician II,Production       ,1,65288.0,2024,August,,HC,1.1673288,6351.04689
10184,Production Technician II,Production       ,1,65288.0,2024,July,,HC,1.1673288,6351.04689
10184,Production Technician II,Production       ,1,65288.0,2024,June,,HC,1.1673288,6351.04689
10184,Production Technician II,Production       ,1,65288.0,2024,May,,HC,1.1673288,6351.04689
10184,Production Technician II,Production       ,1,65288.0,2024,April,,HC,1.14444,6226.51656
10184,Production Technician II,Production       ,1,65288.0,2024,March,,HC,1.0404,5660.4696
10184,Production Technician II,Production       ,1,65288.0,2024,February,,HC,1.02,5549.48
10184,Production Technician II,Production       ,1,65288.0,2024,January,,HC,1.02,5549.48
10184,Production Technician II,Production       ,1,65288.0,2023,December,,HC,1.02,5549.48
10184,Production Technician II,Production       ,1,65288.0,2023,November,,HC,1.02,5549.48
10184,Production Technician II,Production       ,1,65288.0,2023,October,,HC,1.0,5440.66667
10184,Production Technician II,Production       ,1,65288.0,2023,September,,HC,1.0,5440.66667
10203,Production Technician I,Production       ,1,64375.0,2024,December,,HC,1.22569524,6575.34426
10203,Production Technician I,Production       ,1,64375.0,2024,November,,HC,1.22569524,6575.34426
10203,Production Technician I,Production       ,1,64375.0,2024,October,,HC,1.22569524,6575.34426
10203,Production Technician I,Production       ,1,64375.0,2024,September,,HC,1.1673288,6262.23262
10203,Production Technician I,Production       ,1,64375.0,2024,August,,HC,1.1673288,6262.23262
10203,Production Technician I,Production       ,1,64375.0,2024,July,,HC,1.1673288,6262.23262
10203,Production Technician I,Production       ,1,64375.0,2024,June,,HC,1.1673288,6262.23262
10203,Production Technician I,Production       ,1,64375.0,2024,May,,HC,1.1673288,6262.23262
10203,Production Technician I,Production       ,1,64375.0,2024,April,,HC,1.14444,6139.44375
10203,Production Technician I,Production       ,1,64375.0,2024,March,,HC,1.0404,5581.3125
10203,Production Technician I,Production       ,1,64375.0,2024,February,,HC,1.02,5471.875
10203,Production Technician I,Production       ,1,64375.0,2024,January,,HC,1.02,5471.875
